,title,director,distributor,distributor_group,release_date,release_season,release,form,nation,screen,rev_nationwide,rev_seoul,rev_seoul.1,genre,rate,type,expert_rating,starring_actors,running_times,audience_rating,rating_audiences,realease_year,director_power,sequel,original,actor_power,director_count,director_movie_count,actor_movie_count,before_news,after_news,holiday,dist_cat
125,인시디어스 3,리 워넬,유니버설픽쳐스인터내셔널 코리아(유),B,20150709,summer,개봉영화,장편,미국,409,6396650620.0,1542181920,191674,공포,15세이상관람가,일반영화,4.63,"스테파니 스콧,더모트 멀로니,린 샤예",97,7.795031056,322,2015,0,0,1,577748,1,0,1,36,115,0,B
836,백두산,"이해준,김병서","씨제이이앤엠(주),(주)덱스터스튜디오",A,20191219,winter,개봉영화,장편,한국,1971,52908739070.0,11465502430,1318194,어드벤처,12세이상관람가,일반영화,5.67,"이병헌,하정우,마동석",128,7.844660193999999,1133,2019,0,0,0,84845271,2,0,20,2442,1658,0,A
61,기생수 파트1,야마자키 타카시,판씨네마(주),D,20150226,winter,개봉영화,장편,일본,247,1534923185.0,438111585,51401,스릴러,청소년관람불가,일반영화,5.5,"소메타니 쇼타,아베 사다오,후카츠 에리",110,8.262068966000001,145,2015,0,1,0,8741,1,0,2,12,57,0,C
81,빅 아이즈,팀 버튼,판씨네마(주),D,20150128,winter,개봉영화,장편,미국,290,651316335.0,333321635,42902,드라마,12세이상관람가,독립/예술영화,7.09,"에이미 아담스,크리스토프 왈츠",105,8.131578947000001,76,2015,626104,1,0,3570551,1,2,7,29,83,0,C
680,몬스터 호텔 3,젠디 타타코브스키,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,B,20180808,summer,개봉영화,장편,미국,715,7932156800.0,1410233600,183174,애니메이션,전체관람가,일반영화,5.0,"아담 샌들러,셀레나 고메즈",97,8.745495495,1332,2018,962770,1,0,2042249,1,1,4,32,301,0,B
324,고스트버스터즈,폴 페이그,유니버설픽쳐스인터내셔널 코리아(유),B,20160825,summer,개봉영화,장편,미국,511,4116292075.0,1376002875,165403,액션,12세이상관람가,일반영화,6.58,"멜리사 맥카시,크리스틴 위그,케이트 맥키넌",116,8.416058394,685,2016,0,0,1,5061109,1,0,3,42,156,0,B
385,가디언즈 오브 갤럭시 VOL. 2,제임스 건,월트디즈니컴퍼니코리아 유한책임회사,B,20170503,spring,개봉영화,장편,미국,1218,23452674686.0,7669006186,854131,액션,12세이상관람가,일반영화,6.25,"크리스 프랫,조 샐다나,데이브 바티스타",136,9.062323745,3546,2017,1311190,1,1,10596070,1,1,9,145,389,1,B
918,주전장,미키 데자키,(주)시네마달,D,20190725,summer,개봉영화,장편,미국,56,309500090.0,189502190,22609,다큐멘터리,전체관람가,독립/예술영화,7.33,-,121,9.782608696,46,2019,0,0,1,0,1,0,0,59,138,0,C
56,극장판 포켓몬스터 XY : 파괴의 포켓몬과 디안시,유야마 쿠니히코,롯데쇼핑㈜롯데엔터테인먼트,A,20150114,winter,개봉영화,장편,일본,360,1653084000.0,385135900,52427,애니메이션,전체관람가,일반영화,6.0,"조현정,이선호,마츠모토 리카",98,8.552301255,239,2015,729645,1,1,1723043,1,4,6,10,40,0,A
19,위플래쉬,데이미언 셔젤,(주)쇼박스,C,20150312,spring,개봉영화,장편,미국,436,12426704845.0,5222711445,633918,드라마,15세이상관람가,독립/예술영화,8.44,"마일즈 텔러,J.K. 시몬스",106,9.083129584,409,2015,0,1,0,200,1,0,1,59,340,0,A
885,롱 샷,조나단 레빈,"TCO(주)더콘텐츠온,(주)제이앤씨미디어그룹",D,20190724,summer,개봉영화,장편,미국,454,1622789797.0,756409017,85515,코미디,15세이상관람가,일반영화,5.5,"샤를리즈 테론,세스 로건",125,9.293103448,116,2019,0,0,0,8375008,1,0,7,25,169,0,C
86,엑스 마키나,알렉스 가랜드,유니버설픽쳐스인터내셔널 코리아(유),B,20150121,winter,개봉영화,장편,미국,207,629716963.0,316342463,38747,SF,청소년관람불가,일반영화,7.05,"도널 글리슨,알리시아 비칸데르,오스카 아이삭",108,7.290322581,124,2015,0,0,0,3019273,1,0,6,22,37,0,B
758,뺑반,한준희,(주)쇼박스,C,20190130,winter,개봉영화,장편,한국,1285,15222811848.0,3228907718,376646,범죄,15세이상관람가,일반영화,5.25,"공효진,류준열,조정석",133,7.299155609,829,2019,0,0,0,23286937,1,0,12,1683,975,0,A
649,반딧불이 딘딘,등위봉,(주)박수엔터테인먼트,D,20180222,winter,개봉영화,장편,기타,303,259903900.0,30153300,4068,애니메이션,전체관람가,독립/예술영화,6.0,"방지원,조연우,신정훈",85,7.666666667,48,2018,0,0,0,782957,1,0,6,5,10,0,C
316,스플릿,최국희,오퍼스픽쳐스(유),D,20161109,autumn,개봉영화,장편,한국,702,6097721539.0,1497661939,177946,드라마,15세이상관람가,일반영화,6.38,"유지태,이정현,이다윗",121,9.247206704,716,2016,0,0,0,23761291,1,0,8,263,217,0,C
34,순수의 시대,안상훈,씨제이이앤엠(주),A,20150305,spring,개봉영화,장편,한국,546,3702353828.0,1047948228,125716,사극,청소년관람불가,일반영화,4.57,"신하균,장혁,강한나",113,6.721153846,208,2015,0,0,0,4296558,1,0,3,1633,744,0,A
808,라스트 미션,클린트 이스트우드,워너브러더스 코리아(주),B,20190314,spring,개봉영화,장편,미국,472,835560639.0,309786489,37554,드라마,15세이상관람가,일반영화,7.2,"클린트 이스트우드,타이사 파미가,브래들리 쿠퍼",116,8.966666667,120,2019,627102,0,0,15604465,1,1,5,20,269,0,B
138,뽀로로 극장판 컴퓨터 왕국 대모험,박영균,(주)넥스트엔터테인먼트월드(NEW),C,20151210,winter,개봉영화,장편,한국,544,2902090600.0,575104900,73250,애니메이션,전체관람가,일반영화,0.0,"이선,이미자,함수정",62,8.899766900000001,429,2015,929985,1,1,2789955,1,1,3,10,50,0,A
766,롱 리브 더 킹: 목포 영웅,강윤성,"메가박스중앙(주)플러스엠,(주)콘텐츠 난다긴다",A,20190619,summer,개봉영화,장편,한국,965,8679242160.0,1556881260,180353,액션,15세이상관람가,일반영화,5.0,"김래원,원진아,진선규",118,8.774712644,435,2019,0,0,1,17434982,1,0,7,349,793,0,A
588,레슬러,김대웅,롯데쇼핑㈜롯데엔터테인먼트,A,20180509,spring,개봉영화,장편,한국,957,6439292657.0,1392248057,159549,드라마,15세이상관람가,일반영화,4.33,"유해진,김민재,이성경",110,6.7469879520000005,415,2018,0,0,0,49270840,1,0,12,762,597,0,A
498,오리엔트 특급 살인,케네스 브래너,이십세기폭스코리아(주),B,20171129,autumn,개봉영화,장편,미국,707,6636205163.0,2593685463,323592,드라마,12세이상관람가,일반영화,5.88,"케네스 브래너,페넬로페 크루즈,윌렘 대포",114,8.071090047,422,2017,327591,0,1,335444,1,1,2,68,305,0,B
538,직쏘,"피터 스피어이그,마이클 스피어리그",㈜코리아스크린,D,20171102,autumn,개봉영화,장편,미국,175,966956500.0,270275200,30685,공포,청소년관람불가,일반영화,4.0,토빈 벨,92,0.0,0,2017,153606,1,0,0,2,2,0,25,76,0,C
800,0.0MHz,유선동,(주)스마일이엔티,D,20190529,spring,개봉영화,장편,한국,446,1088258860.0,213889040,25604,공포,15세이상관람가,일반영화,3.33,"정은지,이성열,최윤영",102,7.4237288139999995,59,2019,0,0,0,0,1,0,0,406,540,0,C
555,위시 어폰,존 R. 레오네티,(주)이수C&E,B,20170720,summer,개봉영화,장편,미국,279,434148000.0,82609500,9910,공포,15세이상관람가,일반영화,3.5,"조이 킹,이기홍,라이언 필립",90,8.122807018,57,2017,925813,0,0,5556911,1,1,4,17,31,0,B
96,엘리노어 릭비: 그 남자 그 여자,네드 벤슨,(주)이수C&E,B,20150409,spring,개봉영화,장편,미국,212,375796900.0,207508900,24892,드라마,15세이상관람가,독립/예술영화,6.45,"제임스 맥어보이,제시카 차스테인",122,7.442307692000001,52,2015,0,0,1,4443619,1,0,5,26,42,0,B
83,더 이퀄라이저,안톤 후쿠아,유니버설픽쳐스인터내셔널 코리아(유),B,20150128,winter,개봉영화,장편,미국,255,639464500.0,220031900,28526,액션,청소년관람불가,일반영화,6.25,"덴젤 워싱턴,콜로이 모레츠,마튼 초카스",131,8.136363636,22,2015,178073,1,0,20491,1,2,1,23,40,0,B
446,여교사,김태용,필라멘트픽쳐스,D,20170104,winter,개봉영화,장편,한국,393,947192460.0,299247560,36539,드라마,청소년관람불가,독립/예술영화,6.78,"김하늘,유인영,이원근",96,7.516129032,248,2017,5187,0,0,16502342,1,1,5,1180,797,0,C
474,군함도,류승완,씨제이이앤엠(주),A,20170726,summer,개봉영화,장편,한국,2027,50510565168.0,11091878868,1398649,액션,15세이상관람가,일반영화,6.17,"황정민,소지섭,송중기",132,7.542178324,3746,2017,13400587,0,0,59892793,1,2,12,4515,2735,0,A
764,생일,이종언,(주)넥스트엔터테인먼트월드(NEW),C,20190403,spring,개봉영화,장편,한국,862,9786575840.0,1958959300,230586,드라마,전체관람가,일반영화,6.89,"설경구,전도연",120,9.017738358999999,451,2019,0,0,0,5634765,1,0,5,164,324,0,A
366,올레,채두병,"(주)대명문화공장,(주)리틀빅픽쳐스",D,20160825,summer,개봉영화,장편,한국,338,522938900.0,139416000,17318,드라마,15세이상관람가,일반영화,4.42,"신하균,박희순,오만석",103,8.603174603,126,2016,0,0,0,3824966,1,0,4,1474,384,0,C
697,동네사람들,임진순,(주)리틀빅픽쳐스,D,20181107,autumn,개봉영화,장편,한국,731,3797676112.0,709340562,82070,액션,15세이상관람가,일반영화,4.0,"마동석,김새론",99,7.507317072999999,410,2018,0,0,0,39135340,1,0,10,327,714,0,C
585,퍼시픽 림: 업라이징,스티븐 S. 드나이트,유니버설픽쳐스인터내셔널 코리아(유),B,20180321,spring,개봉영화,장편,미국,1145,8962712795.0,2487116295,278336,액션,15세이상관람가,일반영화,5.6,"존 보예가,스콧 이스트우드",111,8.246355685,686,2018,0,1,0,6534391,1,0,4,35,420,0,B
866,나를 찾아줘,김승우,워너브러더스 코리아(주),B,20191127,autumn,개봉영화,장편,한국,875,5117014620.0,1211838780,146847,스릴러,15세이상관람가,일반영화,8.0,"벤 애플렉,로자먼드 파이크",149,8.244736842,380,2019,0,0,0,6062993,1,0,8,551,820,0,B
760,걸캅스,정다원,씨제이이앤엠(주),A,20190509,spring,개봉영화,장편,한국,973,13768755134.0,3194880954,367934,코미디,15세이상관람가,일반영화,5.17,"라미란,이성경",107,9.164383562000001,365,2019,1087,0,0,10436160,1,1,7,451,1258,0,A
401,해빙,이수연,롯데쇼핑㈜롯데엔터테인먼트,A,20170301,spring,개봉영화,장편,한국,915,9879737822.0,2434113422,284100,스릴러,15세이상관람가,일반영화,6.0,"조진웅,신구,김대명",117,6.630651341,1305,2017,0,0,0,63644425,1,0,14,1094,741,1,A
759,주먹왕 랄프 2: 인터넷 속으로,리치 무어,월트디즈니컴퍼니코리아 유한책임회사,B,20190103,winter,개봉영화,장편,미국,1453,13877029723.0,3619852653,429885,애니메이션,전체관람가,일반영화,7.25,"존 C. 라일리,사라 실버맨,제인 린치",112,8.977810651,676,2019,4703245,1,0,0,1,1,0,58,481,0,B
392,겟 아웃,조던 필,유니버설픽쳐스인터내셔널 코리아(유),B,20170517,spring,개봉영화,장편,미국,945,17368201175.0,5296231575,624946,공포,15세이상관람가,일반영화,7.14,"다니엘 칼루야,앨리슨 윌리암스,브래드리 휘트포드",104,8.555189456,607,2017,0,0,0,0,1,0,0,31,326,0,B
867,광대들: 풍문조작단,김주호,워너브러더스 코리아(주),B,20190821,summer,개봉영화,장편,한국,806,5226776088.0,1097148968,129821,사극,12세이상관람가,일반영화,4.57,"조진웅,손현주,박희순",108,8.127272727000001,165,2019,0,0,0,26258087,1,0,14,319,570,0,B
745,극한직업,이병헌,씨제이이앤엠(주),A,20190123,winter,개봉영화,장편,한국,1978,139640000000.0,31858660536,3638287,코미디,15세이상관람가,일반영화,6.8,"류승룡,이하늬,진선규",111,9.346142116000001,3279,2019,1183959,0,0,11721283,1,1,9,694,1317,0,A
271,오 마이 그랜파,댄 마저,판씨네마(주),D,20160317,spring,개봉영화,장편,미국,396,632806532.0,222196232,27230,코미디,청소년관람불가,일반영화,4.65,"로버트 드 니로,잭 에프론,줄리안 허프",100,8.201754386000001,114,2016,6312,0,0,3988214,1,1,10,22,84,0,C
506,침묵,정지우,씨제이이앤엠(주),A,20171102,autumn,개봉영화,장편,한국,634,3873542364.0,1140873764,139002,드라마,15세이상관람가,일반영화,6.09,"최민식,박신혜,류준열",125,8.224669603999999,454,2017,37420,0,1,27601677,1,1,10,298,385,0,A
922,빅 위시,카를로스 구티에레스 메드라노,(주)박수엔터테인먼트,D,20191030,autumn,개봉영화,장편,기타,336,251990300.0,42956220,5227,판타지,전체관람가,일반영화,6.0,-,79,6.5,4,2019,0,0,0,0,1,0,0,12,88,0,C
434,핵소 고지,멜 깁슨,판씨네마(주),D,20170222,winter,개봉영화,장편,미국,442,1342081900.0,470997000,60479,드라마,15세이상관람가,일반영화,6.0,"앤드류 가필드,샘 워싱턴,휴고 위빙",139,9.198776758,327,2017,0,0,1,7095206,1,0,8,36,264,0,C
648,다키스트 아워,조 라이트,유니버설픽쳐스인터내셔널 코리아(유),B,20180117,winter,개봉영화,장편,영국,233,282157800.0,203748900,26613,드라마,12세이상관람가,독립/예술영화,6.38,"게리 올드만,크리스틴 스콧 토마스,릴리 제임스",125,8.954545455,44,2018,185960,0,1,2692921,1,1,6,26,50,0,B
807,콜드 체이싱,한스 페터 몰란트,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",D,20190220,winter,개봉영화,장편,영국,480,777401607.0,247473807,30216,액션,15세이상관람가,독립/예술영화,7.5,"리암 니슨,톰 베이트먼",118,7.278688525,61,2019,0,0,0,495703,1,0,4,27,160,0,C
561,마더!,대런 아로노프스키,롯데쇼핑㈜롯데엔터테인먼트,A,20171019,autumn,개봉영화,장편,미국,398,366642382.0,177160582,22015,드라마,청소년관람불가,일반영화,7.25,"제니퍼 로렌스,하비에르 바르뎀",121,7.304347826,69,2017,2026574,0,0,9344389,1,1,9,251,173,0,A
207,컨저링 2,제임스 완,워너브러더스 코리아(주),B,20160609,summer,개봉영화,장편,미국,635,14074130129.0,3377837009,397141,공포,15세이상관람가,일반영화,6.57,"베라 파미가,패트릭 윌슨,프란카 포텐테",134,8.487762238,1144,2016,6088064,1,1,5108981,1,3,5,58,273,0,B
319,설리: 허드슨강의 기적,클린트 이스트우드,워너브러더스 코리아(주),B,20160928,autumn,개봉영화,장편,미국,573,5234170754.0,1679863954,192870,드라마,12세이상관람가,일반영화,7.75,"톰 행크스,로라 리니,아론 에크하트",96,8.907035176,398,2016,344766,0,1,1203327,1,1,6,58,174,0,B
906,카운트다운,저스틴 덱,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",D,20191212,winter,개봉영화,장편,미국,238,610621000.0,188654500,22403,공포,15세이상관람가,일반영화,3.0,"엘리자베스 라일,피터 파시넬리,탈리타 베이트먼",90,0.0,0,2019,0,0,0,1934192,1,0,1,26,136,0,C
132,극장판 요괴워치: 탄생의 비밀이다냥!,"타카하시 시게하루,우시로 신지",씨제이이앤엠(주),A,20150722,summer,개봉영화,장편,일본,509,3886775100.0,601746400,82667,애니메이션,전체관람가,일반영화,5.0,"박경혜,김현지,홍범기",97,8.865148862,571,2015,0,1,1,3653912,2,0,4,10,124,0,A
50,백 투 더 비기닝,딘 이스라엘리트,롯데쇼핑㈜롯데엔터테인먼트,A,20150226,winter,개봉영화,장편,미국,423,2016298400.0,586021800,74127,SF,15세이상관람가,일반영화,4.0,"조니 웨스턴,소피아 블랙 디엘리아,샘 러너",106,7.68907563,119,2015,0,0,0,0,1,0,0,25,116,0,A
238,포인트 브레이크,에릭슨 코어,"(주)시네마서비스,(주)나이너스엔터테인먼트",D,20160107,winter,개봉영화,장편,미국,409,2323707051.0,648350064,79524,범죄,15세이상관람가,일반영화,4.0,"루크 브레이시,에드가 라미레즈,테레사 팔머",114,8.375,208,2016,0,1,0,1547940,1,0,5,16,41,0,C
564,쥬라기 월드: 폴른 킹덤,후안 안토니오 바요나,유니버설픽쳐스인터내셔널 코리아(유),B,20180606,summer,개봉영화,장편,미국,1972,48575547937.0,12201124637,1305218,액션,12세이상관람가,일반영화,6.4,"크리스 프랫,브라이스 달라스 하워드",127,8.635820235,4517,2018,87841,1,1,12897986,1,1,6,202,880,1,B
592,툼레이더,로아 우타우,워너브러더스 코리아(주),B,20180308,spring,개봉영화,장편,미국,806,4500905762.0,1147492762,131406,액션,12세이상관람가,일반영화,5.0,알리시아 비칸데르,118,7.783625731,342,2018,15890,0,1,3079643,1,1,8,43,247,0,B
450,딥워터 호라이즌,피터 버그,메가박스중앙(주)플러스엠,A,20170125,winter,개봉영화,장편,미국,433,775611543.0,236676643,30009,액션,12세이상관람가,일반영화,6.5,"마크 월버그,딜런 오브라이언,케이트 허드슨",107,8.810344828,232,2017,173678,0,1,8673677,1,1,5,28,89,0,A
31,헬머니,신한솔,(주)넥스트엔터테인먼트월드(NEW),C,20150305,spring,개봉영화,장편,한국,422,4096141972.0,799976772,98593,코미디,청소년관람불가,일반영화,4.13,"김수미,정만식,김정태",108,7.56462585,147,2015,0,0,0,43034509,1,0,12,938,276,0,A
121,그놈이다,윤준형,CGV아트하우스,A,20151028,autumn,개봉영화,장편,한국,681,8096427152.0,1799536452,223466,스릴러,15세이상관람가,일반영화,6.67,"주원,유해진,이유영",109,7.62,400,2015,0,0,0,16919244,1,0,7,822,816,0,A
211,인디펜던스 데이 : 리써전스,롤랜드 에머리히,이십세기폭스코리아(주),B,20160622,summer,개봉영화,장편,미국,926,10254582240.0,2966437800,325773,액션,12세이상관람가,일반영화,5.2,"빌 풀만,리암 헴스워스,제프 골드브럼",120,7.420155039,1290,2016,337988,1,1,2792747,1,1,6,44,304,0,B
