,N_movie_code,title,comeout_date,expert_rating,starring_actors,running_times,directors,audience_rating,rating_audiences
507,175318,너의 췌장을 먹고 싶어,I want to eat your pancreas,7.33,"타카스기 마히로(나 목소리), 린(사쿠라 목소리)",109분,우시지마 신이치로,8.538461538461538,65
508,159054,명탐정 코난:진홍의 연가,Detective Conan: Crimson Love Letter,6.00,"타카야마 미나미, 야마자키 와카나, 코야마 리키야",113분,시즈노 코분,9.121951219512194,410
509,155411,반드시 잡는다,2017,6.50,"백윤식(심덕수), 성동일(박평달)",110분,김홍선,8.2986301369863,365
510,165722,극장판 포켓몬스터 너로 정했다!,Pokemon the movie: I Choose You!,6.00,"마츠모토 리카(사토시 목소리), 오오타니 이쿠에(피카츄 목소리)",98분,유야마 쿠니히코,9.00152207001522,657
511,121052,넛잡 2,2017,5.00,"윌 아넷(설리 목소리), 캐서린 헤이글(앤디 목소리), 성룡(미스터 펭 목소리)",91분,캘런 브런커,8.689473684210526,190
512,137945,아메리칸 메이드,2017,6.67,"톰 크루즈(배리 씰), 도널 글리슨(몬티 쉐퍼), 사라 라이트(루시 씰)",115분,더그 라이만,8.115,200
513,144379,러빙 빈센트,2017,7.50,"더글러스 부스(아르망 룰랭), 시얼샤 로넌(마르그리트 가셰), 제롬 플린(닥터 가셰)",107분,"도로타 코비엘라, 휴 웰치맨",9.169934640522875,459
514,154353,대장 김창수,2017,4.67,"조진웅(김창수), 송승헌(강형식)",115분,이원태,8.624223602484472,322
515,76309,플립,2010,6.00,"매들린 캐롤(줄리 베이커), 캘런 맥오리피(브라이스 로스키)",90분,로브 라이너,9.18450184501845,542
516,155715,7호실,2017,6.43,"신하균(두식), 디오(태정)",100분,이용승,7.2898550724637685,276
517,163844,몬스터 패밀리,2017,6.00,"에밀리 왓슨(엠마 목소리), 닉 프로스트(프랭크 목소리), 제시카 브라운 핀들레이(페이 목소리)",93분,호거 태프,8.306167400881057,454
518,154437,내 사랑,-,6.71,"샐리 호킨스(모드 루이스), 에단 호크(에버렛 루이스)",115분,에이슬링 월쉬,9.14655172413793,116
519,156477,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,Crayon Shinchan 2017 Theatrical ...,-,"박영남(짱구 목소리), 양정화(덩덩이 목소리)",103분,하시모토 마사카즈,8.703389830508474,118
520,140696,희생부활자,2015,5.17,"김래원(서진홍), 김해숙(최명숙)",91분,곽경택,6.714285714285714,182
521,88227,블레이드 러너 2049,2017,8.22,"라이언 고슬링(K), 해리슨 포드(릭 데커드)",163분,드니 빌뇌브,7.955555555555556,270
522,165025,빅풋 주니어,2017,-,"우정신, 임채헌",92분,"제레미 드그루손, 벤 스타센",8.88,100
523,165461,공범자들,2017,6.44,"이명박(본인), 김재철(본인), 김장겸(본인)",106분,최승호,9.649484536082474,291
524,142317,미옥,2017,4.33,"김혜수(현정), 이선균(상훈)",91분,이안규,7.375,216
525,163663,딥,-,-,"심규혁(딥 목소리), 사문영(앨리/노마 목소리), 이인성(이보 목소리)",85분,줄리오 소토 거피드,7.905109489051095,137
526,156200,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,Yo-Kai Watch Mo...,5.00,"박경혜(민호 한국어 목소리), 홍범기(위스퍼 한국어 목소리), 김현지(지바냥 한국어 목소리)",90분,"우시로 신지, 요코이 타케시",8.56637168141593,226
527,100205,어쌔신: 더 비기닝,2017,5.50,"딜런 오브라이언(미치 랩), 마이클 키튼(스탠 헐리), 산나 라단(아이린 케네디)",112분,마이클 쿠에스타,8.53896103896104,154
528,162932,채비,2017,5.00,"고두심(애순), 김성균(인규)",114분,조영준,9.168,125
529,157178,"나는 내일, 어제의 너와 만난다",昨日のきみとデートする,6.00,"후쿠시 소우타(미나미야마 타카토시), 고마츠 나나(후쿠쥬 에미)",110분,미키 타카히로,8.40379403794038,369
530,158910,예수는 역사다,2017,4.00,"마이크 보겔(리 스트로벨), 에리카 크리스틴슨(레슬리 스트로벨), 페이 더너웨이(로버타 박사)",113분,존 건,9.153846153846153,65
531,153279,극장판 도라에몽:진구의 남극 꽁꽁 대모험,DORAEMON THE MOVIE GREAT ADVENTURE...,6.00,"미즈타 와사비(도라에몽 목소리), 오오하라 메구미(노비타 (진구) 목소리), 카카즈 유미(시즈카 목소리)",101분,다카하시 아츠시,8.8125,112
532,144215,아토믹 블론드,2017,6.43,"샤를리즈 테론(로레인 브로튼), 제임스 맥어보이(데이빗 퍼시벌), 소피아 부텔라(델핀)",114분,데이빗 레이치,8.0,147
533,125439,레고 닌자고 무비,2017,4.00,"데이브 프랭코(로이드 목소리), 올리비아 문(코코 목소리), 저스틴 서룩스(가마돈 목소리)",101분,찰리 빈,8.821138211382113,123
534,167035,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,2017,-,"이지현(한미소 목소리), 여윤미(푸르밍 목소리), 여민정(럭키밍 목소리)",76분,닛타 노리오,-,-
535,155680,로마의 휴일,2017,3.00,"임창정(강인한), 공형진(진기주), 정상훈(정두만)",108분,이덕희,7.986301369863014,73
536,162824,저수지 게임,2017,6.67,"주진우(본인), 조미래(본인), 정재호(본인)",100분,최진성,9.77710843373494,166
537,154458,파리로 가는 길,Paris Can Wait,5.17,"다이안 레인(앤), 알렉 볼드윈(마이클), 아르노 비야르(자크)",92분,엘레노어 코폴라,8.176991150442477,113
538,152268,직쏘,2017,4.00,토빈 벨(직쏘/존 크레이머),92분,"마이클 스피어리그, 피터 스피어리그",-,-
539,151117,더 테이블,2016,5.50,"정유미(유진), 한예리(은희), 정은채(경진)",70분,김종관,8.317073170731707,328
540,151674,김광석,2017,6.00,"김광석(본인), 이상호(본인), 박학기(본인)",82분,이상호,8.928571428571429,56
541,146407,다크타워: 희망의 탑,2017,4.25,"이드리스 엘바(롤랜드/건슬링어), 매튜 맥커너히(맨 인 블랙/월터), 톰 테일러(제이크 챔버스)",95분,니콜라이 아르셀,7.4393939393939394,132
542,159516,인비저블 게스트,The Invisible Guest,6.50,"마리오 카사스(아드리안 도리아), 바바라 레니(로라 비달), 호세 코로나도(토마스 가리도)",106분,오리올 파울로,9.415094339622641,53
543,164968,노 게임 노 라이프 -제로-,No Game No Life Zero,-,"마츠오카 요시츠구(리쿠), 카야노 아이(슈비), 히카사 요코",107분,이시즈카 아츠코,8.0,1
544,125401,몬스터 콜,A Monster Calls,6.88,"루이스 맥더겔(코너), 시고니 위버(할머니), 펠리시티 존스(엄마)",108분,후안 안토니오 바요나,8.905405405405405,74
545,164290,킹 오브 프리즘 프라이드 더 히어로,2017,-,"남도형(미하마 코우지 한국어 목소리), 엄상현(하야미 히로 한국어 목소리), 이원찬(니시나 카즈키 / 히무로 히지리 한국어 목소리)",70분,히시다 마사카즈,9.88888888888889,36
546,151196,원더,2017,6.86,"제이콥 트렘블레이(어기 풀먼), 줄리아 로버츠(이자벨 풀먼), 오웬 윌슨(네이트 풀먼)",113분,스티븐 크보스키,9.404761904761905,42
547,165585,드래곤 스펠: 마법 꽃의 비밀,2016,-,"방지원(니키 목소리), 이세원(록키 목소리), 박상우(에디 목소리)",86분,마누크 데포얀,-,-
548,165029,오즈: 신기한 마법가루,2017,-,"이장원(어핀 목소리), 김하영(도로시 목소리)",91분,"블라디미르 토로프킨, 표도르 드미트리에프, 다리나 슈미트",7.8,45
549,158576,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지,劇場版　動物戦隊ジュウオウジャーVSニンニンジャー　未来からのメッセージ from ...,-,"나카오 마사키, 야나기 미키, 난바 쇼헤이",58분,타케모토 노보루,8.866666666666667,60
550,169561,뷰티풀 투모로우,2017,-,"박효신, 정재일",68분,장재혁,-,-
551,149776,지랄발광 17세,2016,6.40,헤일리 스테인펠드(네이딘),102분,켈리 프레몬,-,-
552,165514,리틀 프린세스 소피아: 신비한 섬,2017,-,"김미랑(소피아 공주 목소리), 서지연(앰버 공주 목소리)",64분,제이미 밋첼,8.55,100
553,168478,더 크리스마스,2017,7.00,"스티븐 연(보 목소리), 지나 로드리게즈(마리아 목소리), 제커리 레비(요셉 목소리)",86분,티모시 렉카트,8.6,5
554,166008,래빗 스쿨,Rabbit School-Guardian's of Golden Egg,-,"황창영(맥스 목소리), 민아(에미 목소리), 최정현(헤르미온느 목소리)",76분,우테 폰 뮌쇼폴,8.418604651162791,43
555,154262,위시 어폰,2017,3.50,"조이 킹(클레어), 이기홍(라이언 후이), 라이언 필립(조나단)",90분,존 R. 레오네티,8.12280701754386,57
556,168508,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,2017,-,"조경이(리프 목소리), 이재현(해바라기 목소리), 이지현(로즈 목소리)",65분,고로 사쿠라,-,-
557,125418,튤립 피버,2017,5.33,"알리시아 비칸데르(소피아), 데인 드한(얀), 크리스토프 왈츠(코르넬리스)",105분,저스틴 채드윅,7.894736842105263,76
558,154267,매혹당한 사람들,2017,7.00,"니콜 키드먼(미스 마사), 커스틴 던스트(에드위나), 엘르 패닝(알리시아)",94분,소피아 코폴라,8.376811594202898,69
559,149757,윈드 리버,2016,7.33,"제레미 레너(코리 램버트), 엘리자베스 올슨(제인 밴너)",111분,테일러 쉐리던,8.368421052631579,38
560,70627,잃어버린 도시 Z,2016,6.83,"찰리 허냄(퍼시 포셋), 로버트 패틴슨(헨리 코스틴), 시에나 밀러(니나 포셋)",141분,제임스 그레이,7.153846153846154,26
561,152650,마더!,2017,7.25,"제니퍼 로렌스(마더), 하비에르 바르뎀(그)",121분,대런 아로노프스키,7.304347826086956,69
562,142634,내가 죽기 전에 가장 듣고 싶은 말,2017,5.33,"셜리 맥클레인(해리엇), 아만다 사이프리드(앤), 앤쥴 리 딕슨(브렌다)",108분,마크 펠링톤,-,-
563,136315,어벤져스: 인피니티 워,2018,7.09,"로버트 다우니 주니어(토니 스타크 / 아이언맨), 조슈 브롤린(타노스), 크리스 헴스워스(토르)",149분,"안소니 루소, 조 루소",9.198528235482323,6251
564,154285,쥬라기 월드: 폴른 킹덤,2018,6.40,"크리스 프랫(오웬 그래디), 브라이스 달라스 하워드(클레어 디어링)",127분,후안 안토니오 바요나,8.635820234669028,4517
565,137326,블랙 팬서,2018,6.67,채드윅 보스만(티찰라 / 블랙 팬서),135분,라이언 쿠글러,8.201442841287458,1802
566,158178,독전,2018,5.29,"조진웅(원호), 류준열(락), 김주혁(진하림)",123분,이해영,8.64006139677667,1303
567,149236,데드풀 2,2018,5.86,"라이언 레이놀즈(웨이드 윌슨 / 데드풀), 조슈 브롤린(네이던 서머스 / 케이블), 재지 비츠(도미노)",117분,데이빗 레이치,9.184284617353468,3907
568,151728,코코,2017,8.00,"안소니 곤잘레스 (미구엘 목소리), 가엘 가르시아 베르날(헥터 목소리), 벤자민 브랫(에르네스토 델라 크루즈 목소리)",104분,리 언크리치,9.160084033613446,2380
569,158180,그것만이 내 세상,2017,5.20,"이병헌(김조하), 윤여정(주인숙), 박정민(오진태)",120분,최성현,9.222732491389207,1742
570,172454,곤지암,2017,6.33,"위하준(하준), 박지현(지현), 오아연(아연)",94분,정범식,7.644761904761904,1050
571,159892,탐정: 리턴즈,2018,6.00,"권상우(강대만), 성동일(노태수), 이광수(여치형)",116분,이언희,9.146086956521739,1150
572,168298,지금 만나러 갑니다,2017,5.50,"소지섭(우진), 손예진(수아)",131분,이장훈,9.029113924050632,790
573,165748,조선명탐정: 흡혈괴마의 비밀,2017,5.17,"김명민(김민), 오달수(서필), 김지원(여주)",120분,김석윤,8.192719486081371,934
574,149248,메이즈 러너: 데스 큐어,2017,5.00,"딜런 오브라이언(토마스), 토마스 생스터(뉴트), 카야 스코델라리오(트리사)",143분,웨스 볼,8.50989010989011,910
575,136898,레디 플레이어 원,2018,8.36,"마크 라이런스(제임스 도노반 할리데이 / 아노락), 사이먼 페그(오르젠 모로우 / Og), 올리비아 쿡(사만다 에벨린 쿡 / 아르테미스)",140분,스티븐 스필버그,8.930516953863258,1799
576,152656,쥬만지: 새로운 세계,2017,5.33,"드웨인 존슨(닥터 브레이브스톤/스펜서), 잭 블랙(셸리 오베론/베서니), 케빈 하트(무스 핀바/프리지)",118분,제이크 캐스단,8.473394495412844,545
577,154449,리틀 포레스트,2018,6.36,"김태리(혜원), 류준열(재하), 문소리(혜원 엄마)",103분,임순례,9.052009456264775,846
578,158112,골든슬럼버,2017,5.00,"강동원(김건우/실리콘), 김의성(민씨), 한효주(전선영)",108분,노동석,6.530805687203792,422
579,162249,램페이지,2018,4.80,"드웨인 존슨(데이비스 오코예), 제프리 딘 모건(러셀 요원), 나오미 해리스(케이트 칼드웰 의사)",107분,브래드 페이튼,8.916932907348242,939
580,141206,궁합,2018,4.00,"심은경(송화옹주), 이승기(서도윤)",110분,홍창표,7.919184290030212,1324
581,165026,사라진 밤,2018,4.67,"김상경(중식), 김강우(진한), 김희애(설희)",101분,이창희,8.142,500
582,153675,오션스8,2018,5.80,"산드라 블록(데비 오션), 케이트 블란쳇(루), 앤 해서웨이(다프네 클루거)",110분,게리 로스,8.625824693685203,1061
583,142739,바람 바람 바람,2017,4.60,"이성민(석근), 신하균(봉수), 송지효(미영)",100분,이병헌,7.064593301435407,836
584,169347,챔피언,2018,5.43,"마동석(마크), 권율(진기), 한예리(수진)",108분,김용완,7.7657657657657655,222
585,125494,퍼시픽 림: 업라이징,2018,5.60,"존 보예가(제이크), 스콧 이스트우드(네이트)",111분,스티븐 S. 드나이트,8.246355685131196,686
586,153651,염력,Psychokinesis,6.00,"류승룡(신석헌), 심은경(신루미)",101분,연상호,6.505415162454874,554
587,118955,월요일이 사라졌다,2017,5.25,"누미 라파스(카렌 셋맨), 윌렘 대포(테렌스 셋맨), 글렌 클로즈(니콜렛 케이먼)",123분,토미 위르콜라,9.0,8
588,159877,레슬러,2017,4.33,"유해진(귀보), 김민재(성웅), 이성경(가영)",110분,김대웅,6.746987951807229,415
589,175322,마녀,2018,5.63,"김다미(자윤), 조민수(닥터 백), 박희순(미스터 최)",125분,박훈정,8.568734793187348,1644
590,158647,인시디어스4: 라스트 키,2017,5.33,"린 샤예(엘리스 레이니어), 스펜서 로크(멜리사 레이니어), 조쉬 스튜어트(제럴드 레이니어)",103분,애덤 로비텔,7.378947368421053,285
591,173653,"그날, 바다",2018,6.40,정우성(내레이션),110분,김지영,9.881427072402937,953
592,158601,툼레이더,2018,5.00,알리시아 비칸데르(라라 크로포트),118분,로아 우타우,7.783625730994152,342
593,160491,페르디난드,2017,6.33,존 시나(페르디난드 목소리),108분,카를로스 살다나,9.075987841945288,329
594,85578,7년의 밤,2018,5.50,"장동건(오영제), 류승룡(최현수), 송새벽(안승환)",123분,추창민,6.309677419354839,310
595,155263,버닝,2018,7.69,"유아인(종수), 스티븐 연(벤), 전종서(해미)",148분,이창동,7.736196319018405,652
596,168011,콰이어트 플레이스,-,7.0,"에밀리 블런트, 존 크래신스키, 노아 주프",90분,존 크래신스키,8.304347826086957,460
597,158626,셰이프 오브 워터: 사랑의 모양,The Shape of Water,8.18,"샐리 호킨스(엘라이자 에스포지토), 마이클 섀넌(리차드 스트릭랜드), 리차드 젠킨스(자일스)",123분,기예르모 델 토로,8.841176470588236,510
598,159805,흥부: 글로 세상을 바꾼 자,2017,4.57,"정우(흥부), 김주혁(조혁), 정진영(조항리)",105분,조근현,7.7342342342342345,222
599,154226,피터 래빗,2018,5.50,"제임스 코든(피터 래빗 목소리), 도널 글리슨(제레미 피셔 / 토마스 맥그리거), 로즈 번(비 / 제미마 퍼들덕)",95분,윌 글럭,9.202635914332784,607
600,146489,패딩턴 2,2017,7.67,"벤 위쇼(패딩턴 목소리), 휴 그랜트(피닉스 뷰캐넌), 샐리 호킨스(매리 브라운)",104분,폴 킹,9.16793893129771,131
601,164183,트루스 오어 데어,2018,3.50,"루시 헤일(올리비아), 타일러 포시(루카스), 바이올렛 빈(마키)",100분,제프 와드로,8.395280235988201,339
602,154667,덕구,2017,5.50,"이순재(덕구할배), 정지훈(덕구)",91분,방수인,9.471153846153847,104
603,152249,커뮤터,2017,5.57,"리암 니슨(마이클 맥콜리), 베라 파미가(조안나)",104분,자움 콜렛 세라,9.105022831050228,219
604,66725,명탐정 코난 : 감벽의 관,Detective Conan: Jolly Roger in ...,5.00,"김선혜(코난 한국어 목소리), 강수진(남도일 한국어 목소리), 이현진(유미란 한국어 목소리)",107분,야마모토 야스이치로,8.526315789473685,76
605,168017,아이 필 프리티,2018,4.00,"에이미 슈머(르네 베넷), 미셸 윌리엄스(에이버리 클레어)",110분,"에비 콘, 마크 실버스테인",9.103109656301145,611
606,153620,치즈인더트랩,2017,4.00,"박해진(유정), 오연서(홍설), 박기웅(백인호)",116분,김제영,8.217391304347826,92
607,168037,12 솔져스,2018,5.00,"크리스 헴스워스(미치 넬슨), 마이클 섀넌(할 스펜서), 마이클 페나(샘 딜러)",130분,니콜라이 퓰시,9.733333333333333,45
608,149504,1급기밀,2016,5.86,"김상경(대익), 김옥빈(정숙), 최무성(현석)",101분,홍기선,9.003968253968255,252
609,154598,50가지 그림자: 해방,2018,2.67,"다코타 존슨(아나스타샤 스틸), 제이미 도넌(크리스찬 그레이)",105분,제임스 폴리,8.440092165898617,434
610,158631,허리케인 하이스트,2017,3.50,"토비 켑벨(윌), 매기 그레이스(케이시), 라이언 콴튼(브리즈)",103분,롭 코헨,8.863013698630137,146
611,144693,한 솔로: 스타워즈 스토리,2018,7.29,"엘든 이렌리치(한 솔로), 에밀리아 클라크(키라), 우디 해럴슨(토비아스 베킷)",135분,론 하워드,8.41304347826087,184
612,158885,콜 미 바이 유어 네임,2017,7.80,"티모시 샬라메(엘리오), 아미 해머(올리버)",132분,루카 구아다니노,9.4251968503937,127
613,159862,나미야 잡화점의 기적,-,5.75,"야마다 료스케, 니시다 토시유키, 무라카미 니지로",130분,히로키 류이치,7.669811320754717,424
614,68291,극장판 포켓몬스터DP - 디아루가 VS 펄기아 VS 다크라이,201...,6.00,"임채헌(다크라이 한국어 목소리), 이선호(지우 한국어 목소리), 정미숙(빛나 한국어 목소리)",90분,유야마 쿠니히코,8.042780748663102,374
615,172420,유전,2017,7.13,"토니 콜렛(애니 그레이엄), 밀리 샤피로(찰리 그레이엄), 가브리엘 번(스티브 그레이엄)",127분,아리 에스터,7.54,150
616,167787,허스토리,2017,6.67,"김희애(문정숙 사장), 김해숙(배정길 할머니)",121분,민규동,9.440251572327044,159
617,143416,미드나잇 선,2018,5.25,"벨라 손(케이티), 패트릭 슈왈제네거(찰리)",92분,스콧 스피어,8.99290780141844,141
618,142272,다운사이징,2017,6.13,"맷 데이먼(폴 사프라넥), 크리스토프 왈츠(두샨 미르코비치), 홍 차우(녹 란 트란)",135분,알렉산더 페인,5.9416058394160585,274
619,158555,나를 기억해,2017,3.67,"이유영(한서린), 김희원(오국철)",102분,이한욱,8.064220183486238,109
620,159848,더 포스트,2017,7.63,"메릴 스트립(캐서린 그레이엄), 톰 행크스(벤 브래들리)",116분,스티븐 스필버그,8.805309734513274,113
621,152680,시카리오: 데이 오브 솔다도,2018,6.43,"조슈 브롤린(맷 그레이버), 베니시오 델 토로(알레한드로 길릭), 이사벨라 모너(이사벨라 레예스)",122분,스테파노 솔리마,9.27659574468085,47
622,154251,얼리맨,2018,6.00,"에디 레드메인(더그 목소리), 톰 히들스턴(누스 목소리), 메이지 윌리암스(구나 목소리)",89분,닉 파크,8.583333333333334,36
623,171822,"안녕, 나의 소녀",-,5.0,"류이호, 송운화",104분,사준의,7.490909090909091,110
624,157243,당갈,2016,7.00,"아미르 칸(마하비르 싱 포갓), 파티마 사나 셰이크(기타), 산야 말호트라(바비타)",161분,니테쉬 티와리,9.31578947368421,19
625,151744,레드 스패로,2018,5.33,"제니퍼 로렌스(도미니카 예고로바), 조엘 에저튼(네이트 내쉬), 마티아스 쇼에나에츠(반야 예고로브)",140분,프란시스 로렌스,8.629032258064516,248
626,172005,게이트,2017,3.00,"정려원(소은), 임창정(규철), 정상훈(민욱)",92분,신재호,9.255813953488373,43
627,171440,미니특공대X,2018,-,"엄상현(볼트 목소리), 전태열(새미 목소리), 이소영(루시 목소리)",68분,이영준,7.5,92
628,158611,레이디 버드,2018,7.82,시얼샤 로넌(크리스틴 '레이디 버드' 맥퍼슨),94분,그레타 거윅,8.75609756097561,123
629,158610,쓰리 빌보드,Missouri,8.20,"프란시스 맥도맨드(밀드레드), 우디 해럴슨(윌러비), 샘 록웰(딕슨)",115분,마틴 맥도나,9.333333333333334,234
630,172009,마야2,2017,6.00,"김서영(마야 목소리), 김명준(윌리 목소리), 김소희(바이올렛, 여왕 목소리)",84분,"노엘 클리어리, 세르지오 델피노",9.367647058823529,68
631,173466,커다랗고 커다랗고 커다란 배,The Incredible Story of the G...,6.50,"이소은(세바스찬 목소리), 이제인(미쵸 목소리), 윤세웅(JB 목소리)",77분,"필립 아이슈타인 립스키, 요르겐 레르담",8.956521739130435,46
632,168405,여중생A,2018,6.00,"김환희(미래 / 게임세계-다크), 수호(재희)",114분,이경섭,7.413043478260869,92
633,164719,플로리다 프로젝트,2017,8.50,"윌렘 대포(바비), 브루클린 프린스(무니), 브리아 비나이트(핼리)",111분,션 베이커,9.290909090909091,55
634,163842,올 더 머니,2017,7.00,"미셸 윌리엄스(게일 해리스), 크리스토퍼 플러머(J. 폴 게티), 마크 월버그(플래처 체이스)",132분,리들리 스콧,8.733333333333333,45
635,173004,레오나르도 다 빈치,2018,-,김명준(레오 목소리),82분,세르지오 맨피오,9.090909090909092,44
636,165561,번개맨과 신비의 섬,2017,4.00,"서홍석(번개맨), 홍민아(번개걸), 유수호(마리오)",70분,김지열,-,-
637,159311,소공녀,2017,6.75,"이솜(미소), 안재홍(한솔)",106분,전고운,8.957446808510639,94
638,171401,매직빈,To Fu,5.00,"황창영(빈 목소리), 민아(향 목소리), 장병관(류안 목소리)",72분,조이 주,6.636363636363637,11
639,164684,"부르고뉴, 와인에서 찾은 인생",Back to Burgundy,6.50,"피오 마르마이(장), 아나 지라르도(줄리엣), 프랑수아 시빌(제레미)",113분,세드릭 클라피쉬,8.59375,32
640,151241,머니백,2017,5.00,"김무열(민재), 박희순(최형사), 이경영(킬러 박)",101분,허준형,7.96078431372549,51
641,172006,젝스키스 에이틴,2017,-,[국내] 전체 관람가,100분,"은지원, 이재진, 장수원",-,-
642,157974,살인소설,2017,5.00,"지현우(김순태), 오만석(이경석), 이나라(이지영)",103분,김진묵,7.3076923076923075,26
643,167100,데자뷰,2018,-,"이천희(차인태), 남규리(신지민), 이규한(선우진)",87분,고경민,6.986111111111111,72
644,151752,온리 더 브레이브,2017,6.50,"조슈 브롤린(에릭 마쉬), 마일즈 텔러(브렌든 맥도너), 제프 브리지스(두에인 스타인브링크)",133분,조셉 코신스키,9.444444444444445,36
645,151254,비밥바룰라,2017,5.00,"박인환(영환), 신구(순호), 임현식(현식)",97분,이성재,9.384615384615385,65
646,147388,"스탠바이, 웬디",2017,6.43,"다코타 패닝(웬디), 토니 콜렛(스코티)",93분,벤 르윈,8.823529411764707,51
647,165791,더 포리너,2017,5.67,"성룡(콴), 피어스 브로스넌(리암 헤네시)",114분,마틴 캠벨,9.5,4
648,171403,정글번치: 최강 악당의 등장,2017,-,"최원형(모리스 목소리), 김민진(미구엘 목소리), 박재현(토니 목소리)",97분,데이빗 알루,7.517241379310345,29
649,150687,다키스트 아워,2017,6.38,"게리 올드만(윈스턴 처칠), 크리스틴 스콧 토마스(클레멘타인 처칠), 릴리 제임스(엘리자베스 레이튼)",125분,조 라이트,8.954545454545455,44
650,171767,반딧불이 딘딘,2017,6.00,"방지원, 조연우, 신정훈",85분,등위봉,7.666666666666667,48
651,169240,아일라,2017,5.25,"김설(아일라), 이스마일 하지오글루(슐레이만)",123분,잔 울카이,9.128205128205128,39
652,174804,벅스 프렌즈,2018,-,"김소희, 윤세웅, 석승훈",75분,딩 스,8.179487179487179,78
653,144975,패터슨,2016,8.20,"아담 드라이버(패터슨), 골쉬프테 파라하니(로라)",118분,짐 자무쉬,8.626436781609195,174
654,140235,스파키,2016,4.00,"제이스 노먼(스파키 목소리), 제시카 비엘(빅스 목소리), 수잔 서랜든(바내니 목소리)",91분,아론 우들리,8.263157894736842,19
655,167697,신과함께-인과 연,2017,6.31,"하정우(강림), 주지훈(해원맥), 김향기(덕춘)",141분,김용화,8.671614712188685,6063
656,156464,보헤미안 랩소디,2018,6.14,"라미 말렉(프레디 머큐리), 루시 보인턴(메리 오스틴), 귈림 리(브라이언 메이)",134분,브라이언 싱어,9.555923777961889,1207
657,154222,미션 임파서블: 폴아웃,2018,7.56,"톰 크루즈(에단 헌트), 헨리 카빌(어거스트 워커), 사이먼 페그(벤지 던)",147분,크리스토퍼 맥쿼리,9.182002581596903,5423
658,144330,앤트맨과 와스프,2018,6.13,"폴 러드(스캇 랭 / 앤트맨), 에반젤린 릴리(호프 반 다인 / 와스프), 마이클 더글라스(행크 핌 박사)",118분,페이튼 리드,8.975738984941438,3586
659,163533,안시성,THE GREAT BATTLE,6.22,"조인성(양만춘), 남주혁(사물), 박성웅(이세민)",135분,김광식,8.667371847030106,6145
660,167638,완벽한 타인,2018,6.13,"유해진(태수), 조진웅(석호), 이서진(준모)",115분,이재규,9.222723428249225,3547
661,153687,공작,2018,6.93,"황정민(흑금성(박석영)), 이성민(리명운), 조진웅(최학성)",137분,윤종빈,7.819280660377358,3392
662,119428,베놈,2018,4.60,"톰 하디(에디 브록 / 베놈), 미셸 윌리엄스(앤 웨잉)",107분,루벤 플레셔,8.305248226950354,3525
663,167105,암수살인,Dark Figure of Crime,8.14,"김윤석(김형민), 주지훈(강태오)",110분,김태균,8.593857634902411,3484
664,164192,국가부도의 날,2018,6.50,"김혜수(한시현), 유아인(윤정학), 허준호(갑수)",114분,최국희,8.820384294068505,1197
665,151153,아쿠아맨,2018,6.83,"제이슨 모모아(아서 커리 / 아쿠아맨), 앰버 허드(메라), 니콜 키드먼(아틀라나 여왕)",143분,제임스 완,8.768219832735962,1674
666,136990,인크레더블 2,2018,7.33,"크레이그 T. 넬슨(밥 파 / Mr. 인크레더블 목소리), 사무엘 L. 잭슨(루이스 베스트 / 프로존 목소리), 홀리 헌터(헬렌 파 / 일라스티걸 목소리)",125분,브래드 버드,9.346312242605766,2671
667,172425,서치,-,7.6,"존 조, 데브라 메싱",101분,아니쉬 차간티,9.121428571428572,700
668,140652,너의 결혼식,2018,6.57,"박보영(환승희), 김영광(황우연)",110분,이석근,9.09216589861751,2170
669,169015,목격자,2017,5.25,"이성민(상훈), 김상호(재엽), 진경(수진)",111분,조규장,7.73300283286119,1412
670,154255,신비한 동물들과 그린델왈드의 범죄,2018,5.33,"에디 레드메인(뉴트 스캐맨더), 조니 뎁(겔러트 그린델왈드), 캐서린 워터스턴(티나 골드스틴)",134분,데이빗 예이츠,7.486516853932584,890
671,164115,맘마미아!2,2018,6.20,"아만다 사이프리드(소피), 릴리 제임스(젊은 도나), 메릴 스트립(도나)",114분,올 파커,9.082278481012658,1106
672,162981,명당,FENGSHUI,5.80,"조승우(박재상), 지성(흥선대원군), 김성균(김병기)",2018 .09.19 개봉,박희곤,7.865155807365439,1765
673,164106,협상,2018,5.43,"손예진(하채윤), 현빈(민태구)",114분,이종석,8.458087367178276,847
674,157297,마약왕,2017,5.14,"송강호(이두삼), 조정석(김인구), 배두나(김정아)",139분,우민호,7.436655405405405,2368
675,160487,창궐,2018,5.20,"현빈(이청), 장동건(김자준)",121분,김성훈,6.825609756097561,820
676,174835,성난황소,2018,4.67,"마동석(강동철), 송지효(지수)",115분,김민호,8.740901683867463,1841
677,171755,도어락,2018,6.11,"공효진(조경민), 김예원(오효주), 김성오(이형사)",102분,이권,7.958402662229617,601
678,164101,스윙키즈,2018,6.38,"디오(로기수), 자레드 그라임스(잭슨), 박혜수(양판래)",133분,강형철,9.114047287899862,719
